,CodArticu,PrecioCosto,ArticuloPatron,PrecioUnitario
4545,4462,2441.8364,FLEXIBLE.AGUA.LATYN ,2441.8364
4546,4463,2625.8343,FLEXIBLE.AGUA.LATYN ,2625.8343
4547,4464,2872.0568,FLEXIBLE.AGUA.LATYN ,2872.0568
4548,4471,3466.5793,FLEXIBLE.AGUA.LATYN ,3466.5793
4549,4473,4036.1348,FLEXIBLE.AGUA.LATYN ,4036.1348
4550,4480,138.1401,FLEXIBLE.AGUA.SF    ,138.1401
4551,4481,145.6938,FLEXIBLE.AGUA.SF    ,145.6938
4552,4482,175.6944,FLEXIBLE.AGUA.SF    ,175.6944
4553,4483,203.5404,FLEXIBLE.AGUA.SF    ,203.5404
4554,4490,65.28,FLEXIBLE.AGUA       ,65.28
4555,4491,33.5719,FLEXIBLE.AGUA       ,33.5719
4556,4492,71.04,FLEXIBLE.AGUA       ,71.04
4557,45,576.8666,SOGA.PP             ,576.8666
4558,4500,4329.8908,FLEXIBLE.GAS.LATYN  ,4329.8908
4559,45006,697.83,LLAVE.COMBINADA     ,697.83
4560,45007,715.19,LLAVE.COMBINADA     ,715.19
4561,45008,734.26,LLAVE.COMBINADA     ,734.26
4562,45009,758.13,LLAVE.COMBINADA     ,758.13
4563,4501,5151.8451,FLEXIBLE.GAS.LATYN  ,5151.8451
4564,45010,767.26,LLAVE.COMBINADA     ,767.26
4565,45011,837.11,LLAVE.COMBINADA     ,837.11
4566,45012,861.88,LLAVE.COMBINADA     ,861.88
4567,45013,892.66,LLAVE.COMBINADA     ,892.66
4568,45014,1034.15,LLAVE.COMBINADA     ,1034.15
4569,45015,1106.62,LLAVE.COMBINADA     ,1106.62
4570,45016,1131.8,LLAVE.COMBINADA     ,1131.8
4571,45017,1314.92,LLAVE.COMBINADA     ,1314.92
4572,45018,1459.44,LLAVE.COMBINADA     ,1459.44
4573,45019,1495.02,LLAVE.COMBINADA     ,1495.02
4574,4502,5946.7159,FLEXIBLE.GAS.LATYN  ,5946.7159
4575,45020,1678.97,LLAVE.COMBINADA     ,1678.97
4576,45022,1915.8,LLAVE.COMBINADA     ,1915.8
4577,45025,476.0,PIEDRA.AFILAR       ,476.0
4578,45026,1181.9052,PIEDRA.AFILAR       ,1181.9052
4579,45027,3556.6634,PIEDRA.AFILAR       ,3556.6634
4580,45028,2955.4844,PIEDRA.AFILAR       ,2955.4844
4581,4503,7564.9608,FLEXIBLE.GAS.LATYN  ,7564.9608
4582,45030,709.74,LLAVE.COMBINADA     ,709.74
4583,45031,770.09,LLAVE.COMBINADA     ,770.09
4584,45032,794.65,LLAVE.COMBINADA     ,794.65
4585,45033,837.23,LLAVE.COMBINADA     ,837.23
4586,45034,889.22,LLAVE.COMBINADA     ,889.22
4587,45035,1026.98,LLAVE.COMBINADA     ,1026.98
4588,45036,1130.41,LLAVE.COMBINADA     ,1130.41
4589,45038,1457.07,LLAVE.COMBINADA     ,1457.07
4590,4504,8001.6858,FLEXIBLE.GAS.LATYN  ,8001.6858
4591,45041,1927.78,LLAVE.COMBINADA     ,1927.78
4592,45043,2485.33,LLAVE.COMBINADA     ,2485.33
4593,45060,439.3072,LLAVE.COMBINADA     ,439.3072
4594,45061,461.448,LLAVE.COMBINADA     ,461.448
4595,45062,1001.5925,LLAVE.COMBINADA     ,1001.5925
4596,4510,775.3092,CLAVO.CORREDIZO     ,775.3092
4597,45107,191.7377,PINCEL.TUCAN        ,191.7377
4598,45110,197.7976,PINCEL.TUCAN        ,197.7976
4599,45115,249.8958,PINCEL.TUCAN        ,249.8958
4600,45120,293.37,PINCEL.TUCAN        ,293.37
4601,45125,381.6351,PINCEL.TUCAN        ,381.6351
4602,45130,470.316,PINCEL.TUCAN        ,470.316
4603,4515,12.03,MAZA ALBAÑIL        ,12.03
4604,4516,1768.832,MAZA ALBAÑIL        ,1768.832
4605,4517,2042.72,MAZA ALBAÑIL        ,2042.72
4606,4519,2791.264,MAZA ALBAÑIL        ,2791.264
4607,4521,3637.064,MAZA ALBAÑIL        ,3637.064
4608,452101,13940.35,SILLON.DIRECTORIO   ,13940.35
4609,452102,13940.35,SILLON.DIRECTORIO   ,13940.35
4610,452103,0.0,SILLON.DIRECTORIO   ,0.0
4611,4521052,31013.44,MESA.CAMPING        ,31013.44
4612,4523,5749.344,MAZA ALBAÑIL        ,5749.344
4613,4524,7776.744,MAZA ALBAÑIL        ,7776.744
4614,4525,10036.896,MAZA ALBAÑIL        ,10036.896
4615,4526,17804.72,MAZA ALBAÑIL        ,17804.72
4616,4530,974.9925,FLEXIBLE.AGUA       ,974.9925
4617,45307,220.1507,PINCEL.TUCAN        ,220.1507
4618,4531,1003.605,FLEXIBLE.AGUA       ,1003.605
4619,45310,226.611,PINCEL.TUCAN        ,226.611
4620,4531040,610.5253,PINCELETAS          ,610.5253
4621,4531041,582.2201,PINCELETAS          ,582.2201
4622,4531042,753.1909,PINCELETAS          ,753.1909
4623,4531043,789.2192,PINCELETAS          ,789.2192
4624,45315,283.2291,PINCEL.TUCAN        ,283.2291
4625,4532,1032.24,FLEXIBLE.AGUA       ,1032.24
4626,45320,346.5,PINCEL.TUCAN        ,346.5
4627,45325,458.4349,PINCEL.TUCAN        ,458.4349
4628,4533,1060.71,FLEXIBLE.AGUA       ,1060.71
4629,45330,569.8924,PINCEL.TUCAN        ,569.8924
4630,4534,1089.2025,FLEXIBLE.AGUA       ,1089.2025
4631,4535,1146.75,FLEXIBLE.AGUA       ,1146.75
4632,4536,1204.0725,FLEXIBLE.AGUA       ,1204.0725
4633,4539,1614.735,FLEXIBLE.AGUA       ,1614.735
4634,4540,1802.8575,FLEXIBLE.AGUA       ,1802.8575
4635,4541,2095.8525,FLEXIBLE.AGUA       ,2095.8525
4636,4542,2383.8825,FLEXIBLE.AGUA       ,2383.8825
4637,4543,2666.175,FLEXIBLE.AGUA       ,2666.175
4638,4544,2873.055,FLEXIBLE.AGUA       ,2873.055
4639,4545,3611.625,FLEXIBLE.AGUA       ,3611.625
4640,4548,2483.1075,FLEXIBLE.AGUA       ,2483.1075
4641,4549,2921.55,FLEXIBLE.AGUA       ,2921.55
4642,4550,3327.8925,FLEXIBLE.AGUA       ,3327.8925
4643,45501,1926.8865,COPA.SUCCION        ,1926.8865
4644,45502,10282.0032,COPA.SUCCION        ,10282.0032
4645,45505,1769.4117,FRATACHO.PASTINA    ,1769.4117
4646,45506,3590.3637,FRATACHO.PASTINA    ,3590.3637
4647,4551,4053.1125,FLEXIBLE.AGUA       ,4053.1125
4648,45517,273.7267,PINZA.PICOLORO      ,273.7267
4649,4552,3693.2925,FLEXIBLE.AGUA       ,3693.2925
4650,45520,362.1957,PINZA.PICOLORO      ,362.1957
4651,45521,72.9111,PINZA.PICOLORO      ,72.9111
4652,45529,703.017,PINZA.CORTACERAMICO ,703.017
4653,4553,4873.7025,FLEXIBLE.AGUA       ,4873.7025
4654,45530,1371.0249,PINZA.CORTACERAMICO ,1371.0249
4655,45531,7097.8717,PINZA.CORTACERAMICO ,7097.8717
4656,45532,2398.4415,PINZA.CORTACERAMICO ,2398.4415
4657,45533,1715.8806,CORTADORA.CERAM     ,1715.8806
4658,45534,12280.0041,CORTADORA.CERAM     ,12280.0041
4659,45535,1992.1104,MAZO.GOMA           ,1992.1104
4660,45536,24854.8293,CORTADORA.CERAM     ,24854.8293
4661,45537,69194.2104,CORTADORA.CERAM     ,69194.2104
4662,45540,1540.8011,MANGA.APLICADORA    ,1540.8011
4663,45545,5022.4608,PINZA.NIVELADORA    ,5022.4608
4664,455701,235.5225,PINZA.UNIVERSAL     ,235.5225
4665,455702,279.9803,PINZA.UNIVERSAL     ,279.9803
4666,455703,336.325,PINZA.UNIVERSAL     ,336.325
4667,45571,2513.53,PINZA.FUERZA        ,2513.53
4668,4560,1241.9325,FLEXIBLE.DUCHADOR   ,1241.9325
4669,4564,1324.725,FLEXIBLE.DUCHADOR   ,1324.725
4670,45710,358.8431,PINCEL.TUCAN        ,358.8431
4671,45715,528.1122,PINCEL.TUCAN        ,528.1122
4672,45720,633.2403,PINCEL.TUCAN        ,633.2403
4673,45725,813.5435,PINCEL.TUCAN        ,813.5435
4674,45730,922.8989,PINCEL.TUCAN        ,922.8989
4675,4590110,1345.03,CLAVO.PUNTA.PARIS   ,1345.03
4676,4590115,1302.5284,CLAVO.PUNTA.PARIS   ,1302.5284
4677,4590120,1193.49,CLAVO.PUNTA.PARIS   ,1193.49
4678,4590125,1162.45,CLAVO.PUNTA.PARIS   ,1162.45
4679,4590130,1157.2205,CLAVO.PUNTA.PARIS   ,1157.2205
4680,4590135,1157.22,CLAVO.PUNTA.PARIS   ,1157.22
4681,4590140,1157.22,CLAVO.PUNTA.PARIS   ,1157.22
4682,4590510,1938.26,CLAVO.ESPIRALADO    ,1938.26
4683,4590515,1790.44,CLAVO.ESPIRALADO    ,1790.44
4684,4590520,1754.83,CLAVO.ESPIRALADO    ,1754.83
4685,4590525,1564.34,CLAVO.ESPIRALADO    ,1564.34
4686,4590530,1571.33,CLAVO.ESPIRALADO    ,1571.33
4687,4590535,1534.54,CLAVO.ESPIRALADO    ,1534.54
4688,4590540,1534.54,CLAVO.ESPIRALADO    ,1534.54
4689,4600,4810.8839,FLEXIBLE.GAS.LATYN  ,4810.8839
4690,4601,7697.3476,FLEXIBLE.GAS.LATYN  ,7697.3476
4691,46020,486.9,CEPILLO.ACERO       ,486.9
4692,46021,584.1,CEPILLO.ACERO       ,584.1
4693,46022,1350.0,CEP.BARRENDERO      ,1350.0
4694,46023,473.38,CEPILLO.ACERO.ONZA  ,473.38
4695,46025,693.0,CEP.BARRENDERO      ,693.0
4696,46031,1008.0,CEPILLO.GALPONERO   ,1008.0
4697,46032,1323.0,CEPILLO.GALPONERO   ,1323.0
4698,46041,684.0,CEPILLO.LIMPIEZA    ,684.0
4699,46050,711.0,ESCOBILLON.LIMPIEZA ,711.0
4700,46053,549.0,ESCOBILLON.LIMPIEZA ,549.0
4701,46054,549.0,ESCOBILLON.LIMPIEZA ,549.0
4702,46056,369.0,ESCOBA.LIMPIEZA     ,369.0
4703,46058,387.0,ESCOBILLON.LIMPIEZA ,387.0
4704,46060,226.8,CEPILLO.LIMPIEZA    ,226.8
4705,46061,396.0,CEPILLO.LIMPIEZA    ,396.0
4706,46062,783.0,CEPILLO.LIMPIEZA    ,783.0
4707,46080,818.37,ZOCALO.ALUMINIO     ,818.37
4708,46090,916.65,ZOCALO.ALUMINIO     ,916.65
4709,46100,1004.22,ZOCALO.ALUMINIO     ,1004.22
4710,4611,1476.792,GRINFAS             ,1476.792
4711,4612,1574.976,GRINFAS             ,1574.976
4712,4613,1808.152,GRINFAS             ,1808.152
4713,4614,2454.504,GRINFAS             ,2454.504
4714,4640,801.024,FLEXIBLE.AGUA       ,801.024
4715,4641,828.226,FLEXIBLE.AGUA       ,828.226
4716,4642,864.801,FLEXIBLE.AGUA       ,864.801
4717,4643,900.515,FLEXIBLE.AGUA       ,900.515
4718,4644,927.717,FLEXIBLE.AGUA       ,927.717
4719,4645,999.992,FLEXIBLE.AGUA       ,999.992
4720,4651,1522.101,FLEXIBLE.AGUA       ,1522.101
4721,4652,1642.004,FLEXIBLE.AGUA       ,1642.004
4722,4653,1699.824,FLEXIBLE.AGUA       ,1699.824
4723,4654,1756.797,FLEXIBLE.AGUA       ,1756.797
4724,4655,1862.245,FLEXIBLE.AGUA       ,1862.245
4725,4660,1517.859,FLEXIBLE.MONOCOMANDO,1517.859
4726,4676,1198.82,PINZ.PORTAELECTRODO ,1198.82
4727,467600,9.6,PISTOLA.PINTOR.GRAVE,9.6
4728,467601,4.58,PISTOLA.PINTOR.GRAVE,4.58
4729,467602,11408.04,PISTOLA.PINTOR      ,11408.04
4730,4677,1273.99,PINZ.PORTAELECTRODO ,1273.99
4731,4686,1202.82,PLOMADA.TRAZADORA   ,1202.82
4732,469,25067.7,MEDIA.SOMBRA.NAVEGAN,25067.7
4733,470,42612.2935,MEDIA.SOMBRA        ,42612.2935
4734,47006,1238.12,LLAVE.T             ,1238.12
4735,47007,1238.12,LLAVE.T             ,1238.12
4736,47008,1288.57,LLAVE.T             ,1288.57
4737,47009,1346.12,LLAVE.T             ,1346.12
4738,47010,1346.12,LLAVE.T             ,1346.12
4739,47011,1346.12,LLAVE.T             ,1346.12
4740,47012,1373.21,LLAVE.T             ,1373.21
4741,47013,1434.91,LLAVE.T             ,1434.91
4742,47014,1481.49,LLAVE.T             ,1481.49
4743,47015,1585.69,LLAVE.T             ,1585.69
4744,47016,1585.69,LLAVE.T             ,1585.69
4745,47017,1593.16,LLAVE.T             ,1593.16
4746,47019,1785.44,LLAVE.T             ,1785.44
4747,47030,416.0713,LLAVE.T             ,416.0713
4748,47031,416.0713,LLAVE.T             ,416.0713
4749,47032,416.0713,LLAVE.T             ,416.0713
4750,47033,416.0713,LLAVE.T             ,416.0713
4751,47034,427.8278,LLAVE.T             ,427.8278
4752,47035,447.7303,LLAVE.T             ,447.7303
4753,47064,1317.9285,DISCO.DIAM.NORTON   ,1317.9285
4754,47065,1317.9285,DISCO.DIAM.NORTON   ,1317.9285
4755,47066,1180.0215,DISCO.DIAM.NORTON   ,1180.0215
4756,47067,4612.7561,DISCO.DIAM.NORTON   ,4612.7561
4757,47068,4612.7561,DISCO.DIAM.NORTON   ,4612.7561
4758,47069,4130.0642,DISCO.DIAM.NORTON   ,4130.0642
4759,47070,6260.1415,DISCO.DIAM.NORTON   ,6260.1415
4760,47071,6260.1415,DISCO.DIAM.NORTON   ,6260.1415
4761,47072,5605.1006,DISCO.DIAM.NORTON   ,5605.1006
4762,471,42612.2935,MEDIA.SOMBRA        ,42612.2935
4763,471020,1116.6864,TERMOCUPLA          ,1116.6864
4764,471030,1199.9911,TERMOCUPLA          ,1199.9911
4765,471040,1281.6851,TERMOCUPLA          ,1281.6851
4766,471050,1361.6753,TERMOCUPLA          ,1361.6753
4767,471060,1463.154,TERMOCUPLA          ,1463.154
4768,471070,1595.9579,TERMOCUPLA          ,1595.9579
4769,471080,1735.1776,TERMOCUPLA          ,1735.1776
4770,471090,1835.9685,TERMOCUPLA          ,1835.9685
4771,471100,1960.808,TERMOCUPLA          ,1960.808
4772,471110,2083.1981,TERMOCUPLA          ,2083.1981
4773,471120,2241.812,TERMOCUPLA          ,2241.812
4774,471130,2388.1354,TERMOCUPLA          ,2388.1354
4775,471140,2531.9785,TERMOCUPLA          ,2531.9785
4776,471150,2678.3285,TERMOCUPLA          ,2678.3285
4777,471401,986.86,PITON.BRONCEADO     ,986.86
4778,471402,1057.6,PITON.BRONCEADO     ,1057.6
4779,471403,1218.53,PITON.BRONCEADO     ,1218.53
4780,471404,1383.8,PITON.BRONCEADO     ,1383.8
4781,471405,1688.69,PITON.BRONCEADO     ,1688.69
4782,471406,2319.26,PITON.BRONCEADO     ,2319.26
4783,471601,986.86,PITON.BRONCEADO     ,986.86
4784,471602,1223.3,PITON.BRONCEADO     ,1223.3
4785,471603,1218.53,PITON.BRONCEADO     ,1218.53
4786,471604,1600.61,PITON.BRONCEADO     ,1600.61
4787,471605,1688.69,PITON.BRONCEADO     ,1688.69
4788,471606,2682.65,PITON.BRONCEADO     ,2682.65
4789,47201,1340.0519,PILOTO.GAS          ,1340.0519
4790,47202,1340.0519,PILOTO.GAS          ,1340.0519
4791,47203,1340.0519,PILOTO.GAS          ,1340.0519
4792,47204,1340.0519,PILOTO.GAS          ,1340.0519
4793,47205,1340.0519,PILOTO.GAS          ,1340.0519
4794,47206,1340.0519,PILOTO.GAS          ,1340.0519
4795,47207,1340.0519,PILOTO.GAS          ,1340.0519
4796,47208,1340.0519,PILOTO.GAS          ,1340.0519
4797,472405,1297.5752,PITON               ,1297.5752
4798,472406,1803.8758,PITON               ,1803.8758
4799,472408,3276.3796,PITON               ,3276.3796
4800,472410,2920.9946,PITON               ,2920.9946
4801,472505,1297.5752,PITON               ,1297.5752
4802,472506,1803.8758,PITON               ,1803.8758
4803,472508,3276.3796,PITON               ,3276.3796
4804,472510,2920.9946,PITON               ,2920.9946
4805,472605,1297.5752,PITON               ,1297.5752
4806,472606,1803.8758,PITON               ,1803.8758
4807,472608,3276.3796,PITON               ,3276.3796
4808,472610,2920.9946,PITON               ,2920.9946
4809,47301,38.4118,TERMOCUPLA          ,38.4118
4810,47302,64.2168,TERMOCUPLA          ,64.2168
4811,47303,87.8769,TERMOCUPLA          ,87.8769
4812,47304,141.7597,TERMOCUPLA          ,141.7597
4813,47305,96.6533,TERMOCUPLA          ,96.6533
4814,47306,74.7922,TERMOCUPLA          ,74.7922
4815,47307,78.6251,TERMOCUPLA          ,78.6251
4816,47308,116.9705,TERMOCUPLA          ,116.9705
4817,473405,873.126,PITON               ,873.126
4818,473406,1291.3592,PITON               ,1291.3592
4819,473408,2235.6584,PITON               ,2235.6584
4820,473410,1935.6698,PITON               ,1935.6698
4821,473505,873.126,PITON               ,873.126
4822,473506,1291.3592,PITON               ,1291.3592
4823,473508,2235.6584,PITON               ,2235.6584
4824,473510,1935.6698,PITON               ,1935.6698
4825,473605,873.126,PITON               ,873.126
4826,473606,1291.3592,PITON               ,1291.3592
4827,473608,2235.6584,PITON               ,2235.6584
4828,473610,1935.6698,PITON               ,1935.6698
4829,47401,255.7486,TERMOCUPLA          ,255.7486
4830,47402,135.1598,TERMOCUPLA          ,135.1598
4831,47403,337.4897,TERMOCUPLA          ,337.4897
4832,47404,82.0222,TERMOCUPLA          ,82.0222
4833,47405,116.3452,TERMOCUPLA          ,116.3452
4834,47406,125.7339,TERMOCUPLA          ,125.7339
4835,47407,170.492,TERMOCUPLA          ,170.492
4836,47450,1173.2582,PIEZO.ELECTRICO     ,1173.2582
4837,47451,1407.9533,PIEZO.ELECTRICO     ,1407.9533
4838,47452,1408.0465,PIEZO.ELECTRICO     ,1408.0465
4839,478,0.0,AFILADOR.NORTON     ,0.0
4840,4781,357.3,BABOTOX             ,357.3
4841,480,50526.006,MEDIA.SOMBRA        ,50526.006
4842,4800,5019.9424,CONEXION.INODORO.CAF,5019.9424
4843,4801,5354.6048,CONEXION.INODORO.CAF,5354.6048
4844,4802,6108.5248,CONEXION.INODORO.CAF,6108.5248
4845,480202,1001.16,PLOMADA.ALBAÑIL     ,1001.16
4846,480203,1227.22,PLOMADA.ALBAÑIL     ,1227.22
4847,480204,1414.84,PLOMADA.ALBAÑIL     ,1414.84
4848,480205,1776.98,PLOMADA.ALBAÑIL     ,1776.98
4849,480207,1987.16,PLOMADA.ALBAÑIL     ,1987.16
4850,4803,9169.7536,DESCARGA.LAV.MET.CAF,9169.7536
4851,4804,6157.7856,DESCARGA.MIGITORIO.C,6157.7856
4852,481,50526.006,MEDIA.SOMBRA        ,50526.006
4853,48101,21349.12,ANAFE.GAS           ,21349.12
4854,48203,34571.49,ANAFE.GAS           ,34571.49
4855,484,50526.006,MEDIA.SOMBRA        ,50526.006
4856,490,67568.2595,MEDIA.SOMBRA        ,67568.2595
4857,4900,13202.8304,DESCARGA.LAVA.LATYN ,13202.8304
4858,49002,63.483,HERRAMIENTA.IMPORT  ,63.483
4859,49003,81.5242,HERRAMIENTA.IMPORT  ,81.5242
4860,49004,90.1447,HERRAMIENTA.IMPORT  ,90.1447
4861,49005,79.6315,HERRAMIENTA.IMPORT  ,79.6315
4862,49006,106.9444,HERRAMIENTA.IMPORT  ,106.9444
4863,49007,79.4069,HERRAMIENTA.IMPORT  ,79.4069
4864,49020,82.4287,HERRAMIENTA.IMPORT  ,82.4287
4865,491,67568.2595,MEDIA.SOMBRA        ,67568.2595
4866,49145,76.5324,HERRAMIENTA.IMPORT  ,76.5324
4867,49146,100.7308,HERRAMIENTA.IMPORT  ,100.7308
4868,49147,134.3027,HERRAMIENTA.IMPORT  ,134.3027
4869,494,67568.2595,MEDIA.SOMBRA        ,67568.2595
4870,4941,4638.8648,CINTA.ANTIDESLIZANTE,4638.8648
4871,4942,4638.8648,CINTA.ANTIDESLIZANTE,4638.8648
4872,495,67568.2595,MEDIA.SOMBRA        ,67568.2595
4873,49750,278.1715,HERRAMIENTA.IMPORT  ,278.1715
4874,49760,415.4792,HERRAMIENTA.IMPORT  ,415.4792
4875,498602,1110.42,PRENSA.G            ,1110.42
4876,498603,1998.99,PRENSA.G            ,1998.99
4877,498604,2843.1,PRENSA.G            ,2843.1
4878,498605,3442.35,PRENSA.G            ,3442.35
4879,498606,4552.12,PRENSA.G            ,4552.12
4880,498608,281.6759,PRENSA.G            ,281.6759
4881,498610,350.0339,PRENSA.G            ,350.0339
4882,499001,1489.277,ENCENDEDOR.MAGICLICK,1489.277
4883,499032,972.0,CHISPERO.MAGICLICK  ,972.0
4884,499045,1326.0,CHISPERO.MAGICLICK  ,1326.0
4885,499048,822.96,CHISPERO.MAGICLICK  ,822.96
4886,499049,943.0,CHISPERO.MAGICLICK  ,943.0
4887,499050,1031.0,CHISPERO.MAGICLICK  ,1031.0
4888,499730,3315.0,ENCENDEDOR.MAGICLICK,3315.0
4889,499800,4926.87,RECARGA.GAS.MAGICLI ,4926.87
4890,499950,1513.0,ENCENDEDOR.MAGICLICK,1513.0
4891,50,76.7,SOGA.SISAL          ,76.7
4892,5000,622.4089,CONEX.GARRAFA       ,622.4089
4893,5001,595.2285,CONEX.GARRAFA       ,595.2285
4894,50010,562.0671,ESPACIADORES.CRUZ   ,562.0671
4895,5001000,415.048,BRONCERIA.TETONES   ,415.048
4896,5001002,313.104,BRONCERIA.TETONES   ,313.104
4897,5001004,216.784,BRONCERIA.TETONES   ,216.784
4898,5001006,154.312,BRONCERIA.TETONES   ,154.312
4899,50011,1068.9777,ESPACIADORES.CRUZ   ,1068.9777
4900,5001100,358.92,BRONCERIA.TETONES   ,358.92
4901,5001102,287.4,BRONCERIA.TETONES   ,287.4
4902,5001104,196.528,BRONCERIA.TETONES   ,196.528
4903,5001106,157.864,BRONCERIA.TETONES   ,157.864
4904,500111,1418.0192,BRONCERIA.CONEX     ,1418.0192
4905,50012,1016.3223,ESPACIADORES.CRUZ   ,1016.3223
4906,5001200,83.88,BRONCERIA.TUERCA    ,83.88
4907,5001202,144.296,BRONCERIA.TUERCA    ,144.296
4908,5001204,144.296,BRONCERIA.TUERCA    ,144.296
4909,5001206,194.064,BRONCERIA.TUERCA    ,194.064
4910,50012061,194.064,BRONCERIA.TUERCA    ,194.064
4911,5001208,246.768,BRONCERIA.TUERCA    ,246.768
4912,5001210,183.4232,BRONCERIA.TUERCA    ,183.4232
4913,500125,148.448,BRONCERIA.UNION     ,148.448
4914,50013,312.4044,ESPACIADORES.CRUZ   ,312.4044
4915,50014,745.2144,ESPACIADORES.CRUZ   ,745.2144
4916,5001408,38.5795,BRONCERIA.VIROLA    ,38.5795
4917,5001409,24.8135,BRONCERIA.VIROLA    ,24.8135
4918,5001410,27.5327,BRONCERIA.VIROLA    ,27.5327
4919,5001412,24.8135,BRONCERIA.VIROLA    ,24.8135
4920,5001414,0.0,BRONCERIA.VIROLA    ,0.0
4921,500149,312.93,CANO.COBRE          ,312.93
4922,500150,247.05,CANO.COBRE          ,247.05
4923,500151,181.17,CANO.COBRE          ,181.17
4924,500152,139.99,CANO.COBRE          ,139.99
4925,500153,108.88,CANO.COBRE          ,108.88
4926,500159,9.75,CANO.ALUM           ,9.75
4927,50016,384.2,BRONCERIA.REDUCCION ,384.2
4928,500160,14.625,CANO.ALUM           ,14.625
4929,500161,12.67,CANO.ALUM           ,12.67
4930,50017,204.208,BRONCERIA.BUJE      ,204.208
4931,50018,395.624,BRONCERIA.REDUCCION ,395.624
4932,50019,393.928,BRONCERIA.REDUCCION ,393.928
4933,5002,995.622,CONEX.GARRAFA       ,995.622
4934,50020,404.864,BRONCERIA.REDUCCION ,404.864
4935,50021,374.96,BRONCERIA.REDUCCION ,374.96
4936,50022,282.712,BRONCERIA.REDUCCION ,282.712
4937,50024,161.856,BRONCERIA.REDUCCION ,161.856
4938,5002900,518.9079,BRONCERIA.CODO      ,518.9079
4939,5002902,397.8931,BRONCERIA.CODO      ,397.8931
4940,5002904,520.5793,BRONCERIA.CODO      ,520.5793
4941,5003,285.288,BRONCERIA.BUJE      ,285.288
4942,5003005,499.0289,BRONCERIA.CODO      ,499.0289
4943,5003006,395.5392,BRONCERIA.CODO      ,395.5392
4944,5003008,688.0999,BRONCERIA.CODO      ,688.0999
4945,5003105,499.0289,BRONCERIA.CODO      ,499.0289
4946,5003106,434.9789,BRONCERIA.CODO      ,434.9789
4947,5003108,525.1036,BRONCERIA.CODO      ,525.1036
4948,5003200,510.0655,BRONCERIA.CODO RED  ,510.0655
4949,5003202,450.313,BRONCERIA.CODO RED  ,450.313
4950,5003308,541.6069,BRONCERIA.CODO RED  ,541.6069
4951,5003310,531.0931,BRONCERIA.CODO RED  ,531.0931
4952,5003312,541.6069,BRONCERIA.CODO RED  ,541.6069
4953,5003314,854.1489,BRONCERIA.CODO RED  ,854.1489
4954,5003404,14.5048,BRONCERIA.CODO RED  ,14.5048
4955,5003408,12.131,BRONCERIA.CODO RED  ,12.131
4956,5003510,551.1574,BRONCERIA.CODO RED  ,551.1574
4957,5003512,488.0746,BRONCERIA.CODO RED  ,488.0746
4958,5003514,525.1036,BRONCERIA.CODO RED  ,525.1036
4959,5003516,637.6348,BRONCERIA.CODO RED  ,637.6348
4960,5003518,479.9278,BRONCERIA.CODO RED  ,479.9278
4961,5003700,398.5605,BRONCERIA.TEE       ,398.5605
4962,5003702,520.5084,BRONCERIA.TEE       ,520.5084
4963,5003704,615.5498,BRONCERIA.TEE       ,615.5498
4964,5003805,441.9514,BRONCERIA.TEE       ,441.9514
4965,5003806,522.4751,BRONCERIA.TEE       ,522.4751
4966,5003808,728.6477,BRONCERIA.TEE       ,728.6477
4967,5003900,532.6657,BRONCERIA.TEE       ,532.6657
4968,5003918,20.689,BRONCERIA.TEE RED   ,20.689
4969,5003920,19.3858,BRONCERIA.TEE RED   ,19.3858
4970,5004,167.808,BRONCERIA.BUJE      ,167.808
4971,500409,147.056,BRONCERIA.ENTREROS  ,147.056
4972,500410,191.176,BRONCERIA.ENTREROS  ,191.176
4973,500412,304.496,BRONCERIA.ENTREROS  ,304.496
4974,500413,448.152,BRONCERIA.ENTREROS  ,448.152
4975,5005,274.088,BRONCERIA.BUJE      ,274.088
4976,5006,293.072,BRONCERIA.BUJE      ,293.072
4977,50061,781.8075,SIFON.PVC.CAF       ,781.8075
4978,5008,204.208,BRONCERIA.BUJE      ,204.208
4979,501,655.2028,HILO.ALGODON        ,655.2028
4980,5010,160.352,BRONCERIA.CUPLA     ,160.352
4981,50100,1452.5334,NIVELADOR.CERAMICO  ,1452.5334
4982,50101,2178.3195,NIVELADOR.CERAMICO  ,2178.3195
4983,5011525,809.144,CLAVO.AC.1070       ,809.144
4984,5011816,833.6888,CLAVO.AC.1070       ,833.6888
4985,5011819,760.8888,CLAVO.AC.1070       ,760.8888
4986,5012,205.184,BRONCERIA.CUPLA     ,205.184
4987,5012024,900.4352,CLAVO.AC.1070       ,900.4352
4988,5014,274.072,BRONCERIA.CUPLA     ,274.072
4989,5015,375.008,BRONCERIA.CUPLA     ,375.008
4990,5016,383.96,BRONCERIA.REDUCCION ,383.96
4991,5020,280.192,BRONCERIA.REDUCCION ,280.192
4992,50200,1274.88,CAJON.PLEGABLE      ,1274.88
4993,5021,305.056,BRONCERIA.REDUCCION ,305.056
4994,50210,1345.66,CAJON.PLEGABLE      ,1345.66
4995,5022,305.984,BRONCERIA.REDUCCION ,305.984
4996,5022525,1375.6568,CLAVO.AC.1070       ,1375.6568
4997,5022530,1570.0384,CLAVO.AC.1070       ,1570.0384
4998,5023340,2902.452,CLAVO.AC.1070       ,2902.452
4999,5023350,3377.0968,CLAVO.AC.1070       ,3377.0968
